time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-07-17,      78.877,     311.975,       4.325,      81.029,       1.681,     0.00000,     0.00000, 98337.00000
1980-07-18,      88.891,     287.366,       4.662,      83.571,       1.240,     0.00003,     0.00000, 97643.10000
1980-07-19,      44.420,     425.156,       6.957,      82.335,       4.569,     0.00134,     0.00000, 97005.60000
1980-07-20,      30.288,     439.532,       7.153,      88.672,       3.911,     0.00838,     0.00000, 96875.20000
1980-07-21,      38.814,     448.137,       8.515,      95.084,       0.879,     0.02271,     0.00000, 96491.10000
1980-07-22,      72.552,     358.975,       8.799,      90.008,       2.684,     0.01429,     0.00000, 95973.90000
1980-07-23,      92.894,     303.183,       8.525,      79.126,       3.539,     0.00087,     0.00000, 96778.30000
1980-07-24,      72.020,     354.935,       6.777,      80.904,       2.683,     0.00023,     0.00000, 97166.40000
1980-07-25,     106.944,     257.349,       5.239,      76.719,       3.026,     0.00008,     0.00000, 98033.80000
1980-07-26,      92.569,     306.049,       7.273,      81.974,       2.789,     0.00001,     0.00000, 98304.70000
1980-07-27,     103.347,     278.494,       6.907,      82.761,       2.091,     0.00001,     0.00000, 98379.20000
1980-07-28,     108.105,     263.822,       5.576,      82.558,       1.999,     0.00000,     0.00000, 98389.70000
1980-07-29,     112.362,     252.947,       4.794,      81.551,       1.654,     0.00000,     0.00000, 98288.60000
1980-07-30,      23.190,     432.340,       6.000,      93.376,       0.675,     0.00480,     0.00000, 98004.60000
1980-07-31,      16.857,     449.711,       8.762,      97.663,       2.485,     0.03139,     0.00000, 96766.50000
1980-08-01,      79.892,     351.391,       7.063,      86.280,       6.576,     0.02306,     0.00000, 95847.40000
1980-08-02,      91.646,     325.812,       7.349,      79.560,       5.713,     0.00159,     0.00000, 96460.40000
1980-08-03,      85.827,     341.970,       7.199,      77.352,       4.046,     0.00018,     0.00000, 97429.70000
1980-08-04,      89.604,     338.514,       8.000,      81.793,       4.595,     0.00019,     0.00000, 97708.80000
1980-08-05,      93.512,     332.743,       8.312,      82.118,       4.727,     0.00019,     0.00000, 97931.50000
1980-08-06,      78.046,     365.615,       6.872,      78.011,       3.222,     0.00072,     0.00000, 97787.10000
1980-08-07,     117.138,     270.024,       5.426,      68.526,       5.783,     0.00071,     0.00000, 98024.60000
1980-08-08,     104.483,     305.390,       6.213,      71.755,       4.066,     0.00010,     0.00000, 98395.20000
1980-08-09,     119.750,     271.649,       5.832,      76.013,       2.559,     0.00000,     0.00000, 98850.90000
1980-08-10,     129.281,     252.893,       5.733,      81.623,       3.102,     0.00000,     0.00000, 98896.40000
1980-08-11,      90.025,     350.160,       7.220,      80.182,       3.602,     0.00008,     0.00000, 98536.80000
1980-08-12,      25.881,     456.529,       9.825,      88.569,       5.318,     0.00161,     0.00000, 98077.70000
1980-08-13,     134.717,     261.050,       8.621,      72.253,       4.435,     0.00104,     0.00000, 98470.70000
1980-08-14,     128.298,     272.235,       6.942,      75.318,       2.448,     0.00003,     0.00000, 98910.10000
1980-08-15,      30.013,     453.213,       9.309,      89.008,       6.969,     0.01456,     0.00000, 96930.80000
1980-08-16,     101.236,     327.278,       5.060,      81.459,       2.841,     0.01486,     0.00000, 96584.40000
1980-08-17,     124.690,     278.745,       4.446,      65.847,       4.435,     0.00331,     0.00000, 97859.20000
1980-08-18,     137.853,     258.874,       5.455,      75.943,       3.623,     0.00000,     0.00000, 98442.30000
1980-08-19,      98.329,     359.106,       9.043,      78.686,       4.964,     0.00003,     0.00000, 98305.40000
1980-08-20,      93.110,     363.446,       7.264,      79.460,       1.874,     0.00034,     0.00000, 98691.70000
1980-08-21,      47.151,     433.688,       6.217,      87.832,       1.018,     0.00221,     0.00000, 98946.30000
1980-08-22,     106.081,     348.291,       8.741,      85.142,       2.343,     0.00404,     0.00000, 98636.00000
1980-08-23,     112.538,     342.526,       9.783,      81.371,       2.337,     0.00046,     0.00000, 98403.40000
1980-08-24,      40.156,     452.340,       9.173,      91.155,       1.801,     0.00022,     0.00000, 98369.10000
1980-08-25,      88.364,     400.985,      10.871,      88.363,       3.818,     0.00044,     0.00000, 97967.50000
1980-08-26,      18.197,     470.116,      11.907,      94.591,       3.341,     0.01082,     0.00000, 97171.90000
1980-08-27,      11.148,     443.884,       7.845,      94.148,       5.265,     0.04328,     0.00000, 96576.20000
1980-08-28,     107.884,     350.225,       6.978,      77.375,       1.378,     0.01673,     0.00000, 97622.40000
1980-08-29,     119.047,     336.256,       8.003,      81.719,       1.970,     0.00037,     0.00000, 97858.50000
